mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.5478099981943766,0.04324144024738217,0.11811200777689616,0.006762792018544073,balanced_subsample,40,sqrt,1,5,200,"{'class_weight': 'balanced_subsample', 'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8148148148148149,0.6666666666666667,0.8958333333333334,0.7924382716049383,0.09488544862901925,25
0.5226434866587321,0.05736441232083765,0.11654885609944661,0.0067904522582409215,balanced_subsample,20,sqrt,1,5,200,"{'class_weight': 'balanced_subsample', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8148148148148149,0.6666666666666667,0.8958333333333334,0.7924382716049383,0.09488544862901925,25
0.4805596669514974,0.05820167847949073,0.1301710605621338,0.01596334329998779,balanced_subsample,,log2,2,2,200,"{'class_weight': 'balanced_subsample', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.8148148148148148,0.6296296296296297,0.9166666666666667,0.7870370370370371,0.11881713922790223,28
0.5735852718353271,0.058081887397297055,0.11909937858581543,0.003905579802557471,balanced_subsample,,log2,2,5,200,"{'class_weight': 'balanced_subsample', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.8148148148148148,0.6296296296296297,0.9166666666666667,0.7870370370370371,0.11881713922790223,28
0.5360887050628662,0.031245741974732143,0.11349185307820638,0.002138269361242277,balanced_subsample,20,log2,2,2,200,"{'class_weight': 'balanced_subsample', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.8148148148148148,0.6296296296296297,0.9166666666666667,0.7870370370370371,0.11881713922790223,28
0.4953703085581462,0.000748471991976216,0.10809040069580078,0.0014524633733627224,balanced_subsample,20,log2,2,5,200,"{'class_weight': 'balanced_subsample', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.8148148148148148,0.6296296296296297,0.9166666666666667,0.7870370370370371,0.11881713922790223,28
0.5010549227396647,0.043189888000430256,0.10932111740112305,0.0001965790703649986,balanced_subsample,40,log2,2,5,200,"{'class_weight': 'balanced_subsample', 'max_depth': 40, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.8148148148148148,0.6296296296296297,0.9166666666666667,0.7870370370370371,0.11881713922790223,28
0.45146338144938153,0.03428877685935635,0.11454892158508301,0.005067206859957864,balanced_subsample,40,log2,2,2,200,"{'class_weight': 'balanced_subsample', 'max_depth': 40, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.8148148148148148,0.6296296296296297,0.9166666666666667,0.7870370370370371,0.11881713922790223,28
0.7798976103464762,0.007055198119679266,0.10669596989949544,0.001004062028025246,balanced_subsample,40,log2,2,5,400,"{'class_weight': 'balanced_subsample', 'max_depth': 40, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 400}",0.7777777777777779,0.6481481481481481,0.9166666666666667,0.7808641975308642,0.10964394856994825,34
1.0105005105336506,0.12417107354968192,0.11025484402974446,0.0020906788879353987,balanced_subsample,,log2,2,5,400,"{'class_weight': 'balanced_subsample', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 400}",0.7777777777777779,0.6481481481481481,0.9166666666666667,0.7808641975308642,0.10964394856994825,34
